"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Canadá","CAN","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europa Central y del Báltico","CEB","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suiza","CHE","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas del Canal","CHI","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"China","CHN","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.2","","","","","96.3","","","","96.6","","","","","","","","","","","","","","","","",
"Côte d'Ivoire","CIV","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3","","","","","16.5","","","","","","","","","","","","","27.5","","","","31.1","",
"Camerún","CMR","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1","","","","","","","17.7","","","","","","28.1","","","","","","","30.8","","","40.1","","","",
"Congo, República Democrática del","COD","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2","","","18.4","","","","16.3","","","",
"Congo, República del","COG","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8","","","","","","","31.7","","","38.5","","",
"Colombia","COL","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","67","","","","68.4","","","","","71","","","","","73.6","","","","","78.5","","","","","83.8","","","","","86.5","","",
"Comoras","COM","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1","","","","","","","","","","","","","","","","27.4","","","","","",
"Cabo Verde","CPV","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.6","","","","","","","73.2","","","","","","","","","","","","",
"Costa Rica","CRI","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.7","","","","","","","","","","","","","","","","","85.1","89.1","","","","","","",
"Estados pequeos del Caribe","CSS","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.8","","","88.4","","","",
"Curacao","CUW","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Caimán","CYM","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chipre","CYP","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República Checa","CZE","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.8","","","","75.6","","","","","","","","81","","","85.7","","","","","","","","","",
"Alemania","DEU","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Djibouti","DJI","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dinamarca","DNK","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República Dominicana","DOM","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","67.2","","","","","68.2","","","","","76.3","","","77.1","","","80.1","","","","","83.3","","","","","","83","84.1","","","",
"Argelia","DZA","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.2","","","","",
"Asia oriental y el Pacífico (excluido altos ingresos)","EAP","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.9426166207435","","","","","","","","","","91.4434724942611","","","","","","","","","","","","","","","","","",
"inicial del dividendo demográfico","EAR","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.1489472305175","","","","","","","","","","","","","","","","","",
"Asia oriental y el Pacífico","EAS","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.9426166207435","","","","","","","","","","91.4434724942611","","","","","","","","","","","","","","","","","",
"Europa y Asia central (excluido altos ingresos)","ECA","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europa y Asia central","ECS","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.3","","53.7","","","","","63.7","","","","","67.8","","","","","73.3","","","","","","","","80.7","","","","","",
"Egipto, República Árabe de","EGY","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","","","66.8","66.8","","71.6","","77.2","","","78.8","","79","","","80.1","","","","","","80","","","",
"Zona del Euro","EMU","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6","10.6","","","","","","19.9","","","","","","","","19.6","","","","","","","",
"España","ESP","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.6","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Etiopía","ETH","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2","","","","","27.4","","","","","","49.8","","","57.5","57.6","60.3","59.4",
"Unión Europea","EUU","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Frágiles y situaciones de conflicto afectados","FCS","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finlandia","FIN","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Francia","FRA","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.6","","","","","","","","","","","95.5","","","","","","","","","","","","",
"Islas Feroe","FRO","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia (Estados Federados de)","FSM","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabón","GAB","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1","","","","","","","","","","","","33.7","","","","","",
"Reino Unido","GBR","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.8","","","","","41.8","","","","","52.8","","","","","","","",
"Ghana","GHA","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8","","","","","17.7","17.7","","","","23.5","23.5","","","","31.3","","","","","28","","","40.8","","31.9","39.2","44.5","40.6","46.2",
"Gibraltar","GIB","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8","","","","","","","13.6","","","","","","18.3","","","","","","","15.8","","","","21.5","",
"Gambia","GMB","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.2","","","23.8","","","","",
"Guinea-Bissau","GNB","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.9","","","","37.6","","","",
"Guinea Ecuatorial","GNQ","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5","","","","","","",
"Grecia","GRC","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Granada","GRD","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Groenlandia","GRL","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.3","","","","","","","","45.2","","","","47.5","","","48.7","","","","","","","58.7","","","","","","65.6","","",
"Guam","GUM","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.3","","","","","52.5","","","",
"Ingreso alto","HIC","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong, Región Administrativa Especial","HKG","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.3","","","","","","","","","60","","","","","69.9","","","","","68.7","","","","","","76.1","","","","","",
"Países pobres muy endeudados (PPME)","HPC","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croacia","HRV","Demanda de planificación familiar satisfecha por métodos modernos (% de mujeres casadas con demanda de planificación familiar)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
